user_id,age,gender,income,browsing_time,cart_items,purchase_frequency,discount_usage,avg_spending,preferred_category,late_night_activity,impulsive_clicks,buying_mood
U01812,33.90252238546968,Female,44989.22,25.55,2,6.36,84.59,91.63,Home,18.64,3,Budget Conscious
U01813,27.33891689007384,Female,31712.93,24.26,1,3.75,38.56,67.82,Fashion,17.49,1,Window Shopper
U01814,38.1273549749388,Female,157559.26,23.38,5,8.87,0.0,380.98,Luxury,33.94,1,Luxury Shopper
U01815,33.85572883030996,Male,61537.88,25.84,9,5.0,42.76,165.21,Beauty,81.84,11,Emotional Buyer
U01816,35.25469927654467,Female,39043.35,21.49,1,8.74,83.62,118.04,Groceries,0.0,0,Budget Conscious
U01817,19.25875275827461,Male,72070.94,47.08,3,1.24,39.49,98.75,Beauty,28.6,0,Window Shopper
U01818,30.19488463436072,Female,49541.7,22.77,2,9.71,100.0,148.86,Groceries,26.03,5,Budget Conscious
U01819,49.96726590975153,Non-binary,53951.85,21.09,2,11.25,63.74,108.77,Home,16.31,2,Budget Conscious
U01820,37.83573260952653,Male,49688.25,17.18,4,15.59,62.18,75.66,Groceries,28.14,4,Budget Conscious
U01821,22.011580049918226,Female,71395.65,15.76,8,5.36,14.42,294.68,Beauty,98.6,9,Emotional Buyer
U01822,35.21709490368106,Female,49204.07,24.05,0,6.97,67.4,104.33,Home,22.71,2,Budget Conscious
U01823,34.42339010296286,Female,33262.06,6.71,5,8.86,91.39,137.74,Groceries,26.39,1,Budget Conscious
U01824,40.329690460007676,Female,48438.15,22.71,4,7.07,79.95,159.5,Groceries,24.48,5,Budget Conscious
U01825,24.224013099085333,Female,58794.86,33.0,0,4.06,8.79,93.56,Beauty,6.34,2,Window Shopper
U01826,34.630406909338404,Male,57989.68,30.91,11,6.71,46.08,124.36,Fashion,52.63,11,Impulsive Buyer
U01827,39.328345978889516,Male,45656.23,22.17,2,10.83,68.64,115.06,Home,3.13,2,Budget Conscious
U01828,18.504595606049314,Female,47793.62,18.08,3,12.11,71.62,109.5,Groceries,35.87,2,Budget Conscious
U01829,27.789258871880914,Male,31580.42,14.05,11,4.46,53.23,92.29,Fashion,82.12,20,Emotional Buyer
U01830,46.422592495020226,Female,60066.41,18.77,5,8.71,59.9,135.06,Groceries,21.72,2,Budget Conscious
U01831,40.576530537237936,Non-binary,47816.54,10.07,5,13.37,65.86,117.31,Home,16.87,3,Budget Conscious
U01832,36.33298056509729,Female,69312.09,29.43,9,4.12,62.0,211.72,Fashion,98.17,11,Emotional Buyer
U01833,44.18245746033813,Male,56139.08,29.56,1,8.02,89.22,61.71,Home,33.29,8,Budget Conscious
U01834,27.30563251697421,Male,57098.6,34.73,10,2.52,42.34,200.27,Fashion,59.99,12,Budget Conscious
U01835,33.66466631263019,Female,149824.1,16.66,3,6.28,19.85,507.25,Electronics,22.89,5,Luxury Shopper
U01836,33.69365144241391,Female,30968.33,32.74,10,5.69,14.48,170.8,Fashion,64.81,13,Impulsive Buyer
U01837,22.833816204651345,Female,50154.48,19.67,8,4.18,22.07,244.72,Fashion,48.5,12,Impulsive Buyer
U01838,30.777209113246975,Male,43043.27,20.35,5,10.9,81.59,129.62,Groceries,17.7,2,Budget Conscious
U01839,24.738673203207853,Male,66731.84,39.63,2,1.15,38.98,87.05,Fashion,47.28,3,Window Shopper
U01840,25.89891261063521,Male,48673.25,29.57,0,0.59,3.46,62.67,Fashion,28.22,3,Window Shopper
U01841,24.564743623221016,Male,54131.31,38.03,15,4.49,56.67,169.47,Electronics,87.06,15,Impulsive Buyer
U01842,18.0,Male,38827.31,16.3,3,11.86,96.07,175.2,Groceries,14.97,1,Budget Conscious
U01843,24.180761884228733,Male,55861.02,32.69,8,8.68,100.0,115.26,Electronics,70.54,12,Luxury Shopper
U01844,18.33831751165597,Male,58708.33,31.88,9,1.64,65.38,244.52,Beauty,61.25,5,Emotional Buyer
U01845,31.508137500346848,Male,57054.9,25.34,2,4.95,57.93,183.03,Fashion,69.38,12,Impulsive Buyer
U01846,20.840805450332027,Female,29602.2,26.47,3,6.11,72.07,95.7,Groceries,15.88,2,Budget Conscious
U01847,31.19350889077306,Male,125640.03,17.7,8,5.81,14.01,465.51,Electronics,30.7,0,Luxury Shopper
U01848,31.68174492683503,Female,54216.75,34.77,3,1.17,47.33,74.9,Fashion,27.82,2,Window Shopper
U01849,23.270281899320327,Female,49044.15,20.95,0,11.25,84.29,129.2,Groceries,26.97,2,Budget Conscious
U01850,26.732786774201905,Male,57725.69,39.2,1,2.64,63.11,109.64,Fashion,17.21,2,Window Shopper
U01851,51.43013311594579,Female,95433.64,16.2,8,7.14,2.7,370.18,Luxury,29.32,0,Luxury Shopper
U01852,32.08848507794963,Female,51036.63,22.35,5,4.92,38.62,259.75,Fashion,85.64,4,Emotional Buyer
U01853,40.966596440739934,Female,58516.92,19.97,2,2.81,79.5,135.97,Home,17.98,3,Budget Conscious
U01854,18.0,Male,66752.83,49.42,0,4.07,3.74,105.21,Fashion,13.87,2,Window Shopper
U01855,24.493170516232524,Male,53132.59,29.31,4,6.94,32.88,325.02,Beauty,63.15,13,Emotional Buyer
U01856,18.0,Female,84816.44,23.96,5,3.35,44.49,258.8,Fashion,98.08,10,Emotional Buyer
U01857,55.15995417945888,Female,143002.51,18.68,5,9.35,5.49,264.38,Luxury,23.17,3,Luxury Shopper
U01858,36.37090693384176,Male,104670.06,15.04,1,13.12,12.6,339.8,Luxury,33.32,6,Luxury Shopper
U01859,47.56935717872091,Non-binary,132675.36,11.15,3,10.93,9.51,476.85,Luxury,44.77,8,Luxury Shopper
U01860,40.909261643185474,Female,98674.23,19.57,1,11.64,12.21,503.37,Luxury,22.46,3,Luxury Shopper
U01861,48.46365424434059,Non-binary,45683.0,18.34,2,10.49,89.39,107.14,Groceries,29.96,2,Budget Conscious
U01862,43.90733790067123,Male,44516.8,41.13,9,4.2,47.85,195.15,Beauty,97.02,14,Emotional Buyer
U01863,44.076945864522514,Female,47820.84,26.18,5,4.07,45.56,179.15,Fashion,93.76,7,Emotional Buyer
U01864,41.71065573449578,Male,51427.65,23.06,4,6.63,82.67,129.33,Groceries,13.97,4,Budget Conscious
U01865,19.910414209585362,Male,65541.32,55.52,6,1.42,23.05,84.91,Fashion,33.39,4,Window Shopper
U01866,31.29356662778762,Male,74067.0,39.1,4,7.7,46.78,298.88,Beauty,94.8,10,Emotional Buyer
U01867,25.311667882304267,Female,42065.53,18.92,6,3.23,56.97,199.64,Fashion,87.54,9,Emotional Buyer
U01868,28.94498445687432,Male,62803.55,14.75,4,2.73,50.74,229.74,Electronics,71.92,12,Impulsive Buyer
U01869,28.551751936556663,Male,50132.45,28.23,4,11.31,86.84,160.93,Groceries,17.26,6,Budget Conscious
U01870,28.44899796591606,Male,54558.52,28.68,9,3.53,21.59,201.67,Fashion,86.48,4,Emotional Buyer
U01871,42.02963293009085,Non-binary,157500.65,5.2,8,9.71,0.0,493.1,Electronics,12.23,1,Luxury Shopper
U01872,25.408210549688086,Male,31240.95,20.29,3,11.16,81.88,75.44,Groceries,34.77,4,Budget Conscious
U01873,24.069939203138123,Male,55882.22,32.39,6,3.01,49.08,272.95,Beauty,64.98,3,Emotional Buyer
U01874,28.05158473604671,Male,61468.23,25.39,8,2.96,53.12,278.44,Beauty,86.7,16,Emotional Buyer
U01875,34.46761796792151,Female,54178.98,24.22,5,3.12,41.58,168.88,Fashion,78.04,8,Emotional Buyer
U01876,27.88151357586255,Female,77391.15,59.53,0,0.96,45.03,49.15,Fashion,18.42,3,Window Shopper
U01877,57.54104942760526,Female,87596.21,24.18,10,9.18,25.09,520.71,Luxury,4.88,3,Luxury Shopper
U01878,52.910703157290286,Male,122471.4,33.72,7,15.34,24.79,416.03,Luxury,16.96,4,Luxury Shopper
U01879,47.114598619815524,Female,28663.63,20.04,2,12.66,64.72,98.8,Groceries,20.89,4,Budget Conscious
U01880,21.93821760719689,Male,40422.21,27.36,6,10.21,99.52,97.03,Groceries,0.0,5,Budget Conscious
U01881,55.55846429394708,Female,39924.62,17.14,9,10.15,81.97,113.25,Home,12.37,2,Budget Conscious
U01882,26.653007352726856,Female,49629.63,43.63,3,1.24,32.36,39.46,Beauty,16.98,1,Window Shopper
U01883,49.58659603255992,Male,51660.9,21.39,7,8.72,66.49,122.89,Home,12.4,3,Budget Conscious
U01884,19.777929876502018,Female,89083.45,40.66,1,2.6,40.8,138.52,Fashion,26.63,6,Window Shopper
U01885,36.23166664743214,Male,84975.07,18.75,4,5.91,9.86,354.83,Luxury,5.93,3,Luxury Shopper
U01886,41.72469119630009,Female,125740.12,25.54,5,7.76,23.8,492.53,Luxury,26.06,6,Luxury Shopper
U01887,36.04500800077208,Male,35101.88,34.5,7,5.55,45.16,198.53,Fashion,78.76,11,Impulsive Buyer
U01888,42.1479332283557,Female,43379.57,34.02,5,4.38,18.73,189.93,Fashion,82.96,20,Impulsive Buyer
U01889,47.9344202193001,Non-binary,58525.91,33.58,2,4.71,36.66,131.15,Beauty,58.31,11,Emotional Buyer
U01890,57.87909324340338,Male,36177.75,20.69,2,8.6,81.18,80.62,Groceries,25.93,4,Budget Conscious
U01891,44.728062196040675,Female,106804.42,27.84,2,8.41,11.68,447.05,Luxury,22.81,2,Luxury Shopper
U01892,41.240191250891975,Female,66723.2,36.98,3,3.77,32.05,102.21,Fashion,45.92,2,Window Shopper
U01893,41.761784445552344,Female,49864.58,25.16,3,6.12,76.62,104.57,Home,19.85,2,Budget Conscious
U01894,20.34380366385097,Male,72370.07,44.4,12,3.14,44.62,249.01,Fashion,63.2,8,Impulsive Buyer
U01895,42.67263317573778,Male,150467.77,6.14,5,10.28,3.27,560.32,Luxury,15.09,3,Luxury Shopper
U01896,23.165803406188267,Female,69106.97,36.92,2,7.92,22.35,211.31,Fashion,63.56,10,Impulsive Buyer
U01897,32.359839970957935,Female,47069.5,49.16,1,2.67,19.54,109.21,Fashion,19.12,2,Window Shopper
U01898,31.214901960896416,Male,109899.67,22.66,8,5.74,0.0,501.98,Luxury,39.2,5,Luxury Shopper
U01899,18.0,Male,48532.87,42.74,13,7.57,8.58,236.96,Electronics,70.54,14,Impulsive Buyer
U01900,45.734790295689194,Male,51309.55,30.08,6,5.51,23.11,179.44,Electronics,67.98,10,Impulsive Buyer
U01901,32.378877036894664,Male,36639.74,15.98,7,7.41,71.63,168.05,Groceries,23.39,1,Budget Conscious
U01902,30.836687793575027,Male,49077.37,40.0,15,4.37,43.9,176.86,Electronics,67.83,8,Impulsive Buyer
U01903,27.776435219605844,Non-binary,61720.83,34.18,12,4.61,35.81,208.1,Fashion,72.75,4,Emotional Buyer
U01904,32.98216835006195,Female,50905.03,22.7,8,4.28,33.22,272.45,Fashion,90.37,6,Impulsive Buyer
U01905,39.97401820641981,Female,41255.36,12.8,7,8.4,75.86,151.88,Groceries,7.94,3,Budget Conscious
U01906,42.62817475353413,Female,42048.22,28.08,5,7.78,66.17,65.78,Groceries,17.69,4,Budget Conscious
U01907,31.070196399631786,Male,49090.59,33.62,4,5.49,74.15,98.41,Groceries,10.93,4,Budget Conscious
U01908,20.16874050126114,Female,57461.7,26.32,8,7.42,28.81,223.01,Electronics,84.15,10,Impulsive Buyer
U01909,27.404249744286446,Non-binary,72610.21,52.62,1,3.53,13.68,81.75,Beauty,26.19,2,Window Shopper
U01910,42.009559012735885,Male,61579.58,18.47,6,2.85,36.06,155.3,Beauty,87.21,14,Emotional Buyer
U01911,27.975979690339802,Male,89484.88,14.2,6,6.25,31.35,229.23,Fashion,56.25,12,Impulsive Buyer
U01912,30.06167151723692,Male,55495.29,22.39,6,1.18,4.63,214.41,Fashion,87.92,14,Impulsive Buyer
U01913,34.71695654980665,Female,73464.5,31.6,7,6.55,86.72,172.76,Beauty,97.05,10,Emotional Buyer
U01914,25.159728356376114,Male,52077.81,15.69,3,6.46,72.86,124.28,Groceries,40.89,1,Budget Conscious
U01915,26.786051660923313,Female,56459.05,33.44,8,9.34,17.42,196.33,Fashion,68.13,12,Impulsive Buyer
U01916,38.90972898164449,Male,35763.65,35.72,6,4.87,19.16,121.81,Electronics,55.48,11,Impulsive Buyer
U01917,30.6340655604967,Non-binary,73084.88,55.86,1,3.57,21.89,107.67,Fashion,32.6,5,Window Shopper
U01918,25.913885492260068,Male,62675.55,57.62,2,4.73,26.75,134.23,Fashion,36.95,4,Luxury Shopper
U01919,32.43355275476065,Male,48000.57,23.0,2,1.84,81.71,170.45,Home,33.42,4,Budget Conscious
U01920,18.783377105169947,Female,67528.74,27.86,4,0.5,53.86,186.67,Fashion,72.28,2,Budget Conscious
U01921,29.10133538141824,Male,68292.02,18.35,2,7.96,77.64,88.17,Groceries,23.45,0,Budget Conscious
U01922,34.714858988005645,Male,145254.64,19.3,8,9.45,11.36,587.78,Luxury,24.73,7,Luxury Shopper
U01923,45.85905338962323,Male,50043.31,24.88,4,9.38,100.0,100.97,Groceries,36.14,4,Budget Conscious
U01924,47.5168133591728,Female,113063.35,33.56,6,9.33,17.84,424.94,Luxury,23.73,4,Luxury Shopper
U01925,49.590872297562036,Female,111390.01,16.79,9,9.86,26.63,569.52,Electronics,43.14,6,Luxury Shopper
U01926,45.736821104136155,Male,46803.03,23.12,4,5.42,11.49,185.43,Electronics,57.0,11,Impulsive Buyer
U01927,39.715469698849084,Female,117140.57,19.39,5,9.71,5.13,623.44,Luxury,37.27,5,Luxury Shopper
U01928,18.0,Male,57241.61,44.19,4,2.45,17.36,58.23,Beauty,53.35,2,Window Shopper
U01929,21.246725812939673,Male,62921.77,26.7,2,7.92,21.61,182.03,Fashion,88.93,13,Impulsive Buyer
U01930,27.592628270944573,Male,43327.3,19.22,3,3.64,79.36,131.89,Groceries,21.75,4,Budget Conscious
U01931,37.944309555677464,Female,71422.87,57.7,0,2.36,27.85,82.22,Beauty,20.65,2,Window Shopper
U01932,36.36303955926497,Non-binary,44688.53,35.62,2,9.56,81.98,61.57,Home,19.28,2,Budget Conscious
U01933,34.82000632522898,Female,82846.3,37.7,0,2.89,30.42,63.97,Beauty,0.3,3,Window Shopper
U01934,31.67107020597065,Male,39129.09,25.27,9,2.45,65.0,266.69,Beauty,63.7,9,Emotional Buyer
U01935,18.0,Male,34985.18,36.5,3,1.46,17.26,97.77,Beauty,22.61,2,Window Shopper
U01936,20.954509473297662,Female,63969.12,31.69,9,5.67,18.88,220.26,Electronics,71.74,9,Impulsive Buyer
U01937,44.83281185190059,Female,66766.06,18.22,5,8.17,70.12,131.67,Groceries,10.85,5,Budget Conscious
U01938,45.99838626495311,Female,48740.03,30.39,6,5.92,93.52,111.13,Home,19.9,1,Budget Conscious
U01939,44.094615211987026,Male,127228.95,16.32,6,12.55,16.36,456.23,Luxury,26.34,4,Luxury Shopper
U01940,23.141653900963906,Male,18000.0,47.12,7,6.27,42.48,144.28,Fashion,64.82,13,Impulsive Buyer
U01941,51.169201834461965,Female,123609.26,36.56,2,7.78,17.88,536.96,Electronics,20.66,7,Luxury Shopper
U01942,37.57014791833174,Female,52383.61,30.8,5,7.27,58.87,130.08,Home,3.34,1,Budget Conscious
U01943,37.4063554565896,Male,25400.24,22.25,2,11.67,84.13,71.17,Groceries,26.5,4,Budget Conscious
U01944,39.62155331541103,Female,73008.82,45.43,1,4.04,45.03,198.26,Fashion,86.81,10,Impulsive Buyer
U01945,32.61727652574336,Male,70973.18,22.02,2,2.06,41.62,273.91,Beauty,89.06,12,Emotional Buyer
U01946,47.36902531275558,Non-binary,52524.22,30.03,10,3.97,34.8,363.49,Beauty,73.51,5,Emotional Buyer
U01947,38.13247169924069,Male,84030.68,16.97,10,2.49,8.83,253.66,Electronics,63.41,20,Impulsive Buyer
U01948,38.463366325769215,Male,62358.27,35.47,8,3.11,38.34,170.52,Fashion,88.03,12,Emotional Buyer
U01949,26.53530960982108,Male,22855.27,29.68,6,4.95,20.72,150.04,Electronics,100.0,9,Impulsive Buyer
U01950,35.24383113420114,Male,65833.53,30.93,8,4.09,51.46,294.81,Beauty,87.59,13,Emotional Buyer
U01951,39.51763900094858,Female,80858.19,16.07,9,4.99,23.06,279.05,Beauty,98.62,11,Emotional Buyer
U01952,26.96574298125821,Female,79990.84,20.0,10,7.97,64.8,106.03,Electronics,62.46,11,Impulsive Buyer
U01953,28.747593882386678,Male,65713.82,44.11,0,5.82,14.35,98.8,Fashion,30.76,0,Window Shopper
U01954,31.519764893974624,Female,61756.62,26.49,9,6.95,44.87,156.36,Beauty,91.2,6,Emotional Buyer
U01955,42.1899214992398,Male,50715.07,23.45,2,4.48,66.29,232.86,Beauty,67.12,3,Emotional Buyer
U01956,32.068006278394975,Male,46578.26,14.76,4,4.39,20.49,207.58,Beauty,74.1,9,Emotional Buyer
U01957,24.958834383516024,Non-binary,39727.75,12.01,3,6.6,80.25,132.62,Groceries,20.29,2,Budget Conscious
U01958,21.596831050082056,Female,18000.0,32.23,4,4.27,17.39,203.48,Electronics,48.67,9,Impulsive Buyer
U01959,41.79559072353658,Male,52709.78,27.95,10,4.26,31.64,221.03,Beauty,74.28,5,Emotional Buyer
U01960,45.08728941822758,Male,45948.84,20.98,5,10.49,78.71,149.22,Groceries,22.43,3,Budget Conscious
U01961,48.185800208398945,Female,45233.53,13.28,2,9.38,79.9,105.84,Groceries,1.25,4,Budget Conscious
U01962,18.42632747465948,Male,43286.92,32.97,3,6.73,88.45,157.08,Groceries,21.5,2,Budget Conscious
U01963,48.24410278828907,Male,45458.24,11.29,6,11.86,97.43,168.12,Home,6.51,4,Budget Conscious
U01964,34.53241225907393,Non-binary,60025.23,36.32,4,3.54,56.15,184.95,Fashion,76.53,6,Impulsive Buyer
U01965,32.07166474776995,Male,55151.5,36.48,3,1.41,21.23,66.4,Fashion,18.38,2,Window Shopper
U01966,22.869727781687914,Female,53219.44,29.22,7,7.01,22.41,127.31,Electronics,69.07,6,Impulsive Buyer
U01967,25.578224873624357,Male,58884.15,39.87,1,2.52,22.5,83.18,Fashion,29.31,2,Window Shopper
U01968,42.16558368584522,Male,63839.78,26.32,4,6.17,59.33,300.27,Beauty,75.65,10,Emotional Buyer
U01969,32.70143964140834,Female,38575.18,21.76,7,8.98,79.83,101.81,Home,24.37,3,Budget Conscious
U01970,39.149448939751835,Female,51421.71,16.87,3,8.39,94.91,167.08,Groceries,15.23,3,Budget Conscious
U01971,27.122495160956163,Female,134044.35,16.19,4,9.78,5.41,372.42,Luxury,33.19,3,Luxury Shopper
U01972,41.10680980093399,Female,38661.53,38.08,7,7.14,44.04,208.79,Fashion,74.53,7,Emotional Buyer
U01973,41.504211984273134,Male,71373.24,51.77,0,4.45,15.97,70.96,Beauty,11.33,2,Window Shopper
U01974,39.57859199643197,Female,126342.54,22.1,5,6.71,23.92,539.24,Luxury,19.48,3,Luxury Shopper
U01975,27.964785539430657,Male,18269.53,28.34,4,4.38,48.95,222.7,Electronics,62.64,9,Impulsive Buyer
U01976,56.70094662425546,Female,133426.37,20.76,9,6.33,12.16,556.18,Electronics,12.1,5,Luxury Shopper
U01977,36.6012897577635,Male,41519.84,11.17,1,15.39,91.06,87.92,Groceries,5.04,2,Budget Conscious
U01978,25.772273314828738,Female,67274.94,36.08,4,4.08,33.66,288.18,Fashion,83.35,5,Emotional Buyer
U01979,46.43684095649557,Male,32894.59,58.83,0,0.2,27.02,106.49,Beauty,39.84,3,Window Shopper
U01980,39.26334848675068,Female,109579.79,22.25,3,13.26,34.95,414.54,Luxury,31.14,4,Luxury Shopper
U01981,28.070715490513408,Male,56977.84,14.77,10,3.07,50.44,256.09,Fashion,83.26,12,Emotional Buyer
U01982,31.459958843145508,Female,123970.02,20.15,1,5.52,14.6,526.67,Electronics,38.1,3,Luxury Shopper
U01983,37.750057096373396,Female,34360.68,21.25,6,4.48,31.47,276.74,Fashion,97.86,12,Emotional Buyer
U01984,44.09910761248572,Male,153382.33,15.29,6,9.55,1.54,515.3,Luxury,33.37,2,Emotional Buyer
U01985,33.562543714188735,Male,56178.25,27.11,4,11.89,96.23,132.52,Groceries,15.82,3,Budget Conscious
U01986,40.131763495413,Male,70127.51,17.7,7,5.42,39.5,132.13,Beauty,84.06,14,Emotional Buyer
U01987,49.63441779740716,Female,97634.0,2.2,4,9.38,23.4,475.65,Electronics,49.64,3,Luxury Shopper
U01988,27.034397142580485,Female,69083.41,51.25,2,1.36,39.2,75.16,Beauty,32.4,5,Window Shopper
U01989,32.9927560393978,Male,21009.55,9.72,7,2.52,33.59,191.42,Fashion,100.0,9,Emotional Buyer
U01990,33.905943107924436,Male,72850.69,27.76,5,2.5,35.6,97.51,Fashion,96.48,11,Impulsive Buyer
U01991,27.437155973913057,Female,62958.08,36.95,7,4.31,33.14,281.6,Fashion,82.39,10,Impulsive Buyer
U01992,24.46815840517295,Male,80945.88,38.72,2,2.71,12.84,43.12,Fashion,22.24,1,Window Shopper
U01993,23.82580951411649,Male,128389.37,20.83,6,9.76,34.18,546.12,Luxury,39.62,6,Luxury Shopper
U01994,25.830870202134655,Male,61107.01,32.69,6,5.12,38.28,187.31,Fashion,79.3,5,Impulsive Buyer
U01995,32.1843626687545,Female,43262.79,25.1,2,3.96,76.29,113.81,Groceries,25.52,2,Budget Conscious
U01996,23.90446248980345,Female,41890.39,44.6,4,2.09,41.05,54.01,Beauty,46.13,2,Window Shopper
U01997,43.214329430014416,Female,129789.87,13.51,6,5.39,9.72,527.77,Luxury,44.61,7,Luxury Shopper
U01998,37.064362263075246,Male,148862.87,24.16,8,10.64,11.86,496.07,Electronics,22.23,2,Emotional Buyer
U01999,32.532155249903106,Female,63090.36,23.46,7,5.64,38.77,270.73,Beauty,82.91,9,Emotional Buyer
U02000,27.13483128046535,Male,49208.24,15.55,3,7.93,74.84,150.08,Groceries,15.82,1,Budget Conscious
U02001,32.97741869532647,Male,67434.91,33.18,10,4.71,58.02,172.21,Fashion,82.58,10,Emotional Buyer
U02002,37.894951031346196,Male,50594.03,25.28,6,15.48,92.0,79.3,Home,11.03,3,Budget Conscious
U02003,29.550781139233532,Female,27740.89,24.42,5,5.5,25.49,132.62,Fashion,85.07,9,Emotional Buyer
U02004,24.760734333006074,Female,45422.46,49.73,1,3.77,52.81,76.21,Beauty,9.14,4,Window Shopper
U02005,28.9822570186969,Male,60500.06,43.51,7,2.83,37.85,76.13,Electronics,73.9,9,Impulsive Buyer
U02006,29.535998880251345,Male,68346.32,20.06,4,4.03,52.59,220.0,Beauty,81.5,14,Emotional Buyer
U02007,30.38465844434388,Male,42669.46,7.13,2,7.89,77.97,122.49,Groceries,11.53,2,Budget Conscious
U02008,39.05378220360393,Female,52118.68,13.63,13,2.1,24.11,187.38,Electronics,61.71,15,Impulsive Buyer
U02009,40.123229064454435,Male,33376.67,32.87,9,6.04,13.58,193.26,Electronics,79.11,12,Impulsive Buyer
U02010,18.80564154064978,Female,84961.97,42.98,2,2.26,36.1,114.35,Fashion,23.15,4,Window Shopper
U02011,30.94831006351044,Female,67793.36,38.71,9,6.42,52.27,153.23,Fashion,40.48,13,Impulsive Buyer
U02012,27.175809595946916,Female,131147.48,20.8,1,7.65,17.73,570.67,Luxury,18.19,7,Luxury Shopper
U02013,38.51275126863274,Male,74755.19,45.43,6,5.86,55.42,147.75,Fashion,64.43,14,Impulsive Buyer
U02014,22.87439403074928,Female,45530.14,18.98,0,9.32,80.48,114.06,Groceries,12.24,1,Budget Conscious
U02015,24.935354303414268,Female,21967.66,26.78,1,11.87,100.0,95.15,Groceries,9.05,2,Budget Conscious
U02016,25.05736817574023,Male,49975.85,14.86,4,10.52,67.9,143.81,Groceries,1.36,3,Budget Conscious
U02017,43.490787634581636,Male,124162.88,25.58,6,7.84,30.99,560.99,Luxury,6.11,4,Luxury Shopper
U02018,28.919196938091137,Female,69510.8,16.44,5,8.61,24.49,200.39,Fashion,72.45,16,Impulsive Buyer
U02019,30.67843692316475,Female,37063.03,20.94,4,10.45,98.08,58.94,Home,21.37,2,Budget Conscious
U02020,37.699485527287145,Male,131597.44,23.21,4,9.1,8.52,430.06,Luxury,24.21,6,Luxury Shopper
U02021,30.04596625102443,Female,38716.79,40.81,0,2.36,50.76,50.18,Fashion,23.34,2,Window Shopper
U02022,20.86355923837647,Female,24023.84,28.76,9,6.8,34.73,186.58,Fashion,89.76,18,Impulsive Buyer
U02023,33.129977952271226,Male,36493.45,24.95,6,8.04,27.32,99.98,Fashion,73.4,9,Impulsive Buyer
U02024,39.95795799933482,Female,108999.06,2.0,6,11.04,16.5,446.31,Luxury,27.22,2,Luxury Shopper
U02025,38.30900004492384,Male,45253.7,21.89,1,10.51,76.59,114.36,Home,4.43,3,Budget Conscious
U02026,38.7724410206862,Female,116638.18,21.39,1,10.29,10.23,300.59,Luxury,27.67,6,Impulsive Buyer
U02027,46.365887518356345,Female,50631.02,22.52,10,2.08,37.73,187.67,Fashion,77.91,9,Emotional Buyer
U02028,32.148369306258935,Female,95408.46,18.14,5,8.45,33.23,518.25,Luxury,7.64,3,Luxury Shopper
U02029,27.62727300681089,Female,44563.65,27.37,4,10.16,96.33,121.06,Groceries,19.64,4,Budget Conscious
U02030,43.71527438415496,Female,55599.24,22.98,4,6.69,84.89,113.13,Groceries,30.68,3,Budget Conscious
U02031,30.927960398217515,Female,44324.34,33.77,10,4.1,11.15,277.52,Fashion,82.73,9,Impulsive Buyer
U02032,31.238003394941703,Male,62958.75,33.8,2,9.62,90.55,120.6,Home,8.36,3,Budget Conscious
U02033,30.268008274681485,Male,148414.09,17.94,5,5.41,1.63,580.67,Luxury,23.47,0,Luxury Shopper
U02034,32.92386075291701,Female,37293.9,15.37,1,8.26,82.72,95.97,Groceries,16.65,4,Budget Conscious
U02035,19.878851977603667,Male,26727.47,39.26,7,3.06,0.0,194.87,Fashion,69.35,15,Impulsive Buyer
U02036,41.99655272229335,Male,65352.59,38.1,2,2.99,29.28,130.14,Fashion,33.99,3,Window Shopper
U02037,28.91923182425448,Male,58036.85,25.43,12,4.05,56.55,186.37,Beauty,72.48,3,Emotional Buyer
U02038,25.87218046836081,Female,50868.14,30.15,10,3.97,32.85,131.56,Fashion,80.8,9,Impulsive Buyer
U02039,36.03762511392364,Female,32792.98,36.87,7,7.6,78.27,118.31,Groceries,15.94,4,Budget Conscious
U02040,41.13970713390489,Female,75532.46,38.82,1,2.64,30.15,122.66,Fashion,10.31,3,Window Shopper
U02041,34.48371880408677,Female,128590.43,21.25,9,6.0,16.3,437.4,Electronics,32.73,5,Luxury Shopper
U02042,32.606049607383135,Female,70210.36,66.72,1,3.92,38.52,66.32,Beauty,35.43,2,Window Shopper
U02043,19.26101019890842,Male,70362.57,59.63,3,2.88,28.84,128.76,Fashion,50.99,4,Window Shopper
U02044,34.954292102375575,Male,68727.52,31.95,6,4.92,31.6,217.25,Fashion,68.47,9,Emotional Buyer
U02045,31.784917825101317,Female,62035.35,26.95,6,0.93,54.21,328.99,Beauty,66.84,1,Emotional Buyer
U02046,29.264064734414113,Female,57225.83,33.39,3,6.22,34.35,145.81,Electronics,48.21,15,Impulsive Buyer
U02047,46.695459327473756,Female,40793.99,12.59,6,13.72,61.42,102.28,Home,22.95,4,Budget Conscious
U02048,25.10144466944548,Male,49522.0,18.61,3,9.13,78.8,62.63,Groceries,21.5,3,Budget Conscious
U02049,24.49437194718798,Male,28640.17,7.44,5,6.26,1.45,243.21,Fashion,72.9,13,Window Shopper
U02050,46.23578584722577,Female,102913.92,22.18,9,10.12,9.91,467.95,Electronics,16.88,4,Luxury Shopper
U02051,22.178051234054557,Male,55114.0,33.96,8,2.3,60.56,146.65,Beauty,74.3,7,Emotional Buyer
U02052,40.2430097924192,Non-binary,64549.93,22.19,5,5.51,38.48,144.35,Fashion,68.19,20,Impulsive Buyer
U02053,50.5479369427976,Male,30373.84,20.98,1,12.25,82.74,75.6,Groceries,22.18,3,Budget Conscious
